,price,bed,bath,acre_lot,zip_code,house_size,major_city,county,radius_in_miles,zipcode,population_estimate_2019,population_change_2019,population_births_2019,population_deaths_2019,population_net_international_migration_2019,population_net_domestic_migration_2019,population_net_migration_2019,unemployment_civilian_labor_force_2020,unemployment_employed_2020,unemployment_unemployed_2020,unemployment_unemployment_rate_2020,unemployment_median_household_income_2019,education_percent_of_adults_with_less_than_a_high_school_diploma_2015-19,education_percent_of_adults_with_a_high_school_diploma_only_2015-19,education_percent_of_adults_completing_some_college_or_associate's_degree_2015-19,education_percent_of_adults_with_a_bachelor's_degree_or_higher_2015-19,population_by_age_total_Under_5_2019,population_by_age_total_5_13_2019,population_by_age_total_14_17_2019,population_by_age_total_18_24_2019,population_by_age_total_16_over_2019,population_by_age_total_18_over_2019,population_by_age_total_15_44_2019,population_by_age_total_25_44_2019,population_by_age_total_45_64_2019,population_by_age_total_65_over_2019,county_name,crime_rate_per_100000,CPOPARST,AG_ARRST,AG_OFF,COVIND,MURDER,RAPE,ROBBERY,AGASSLT,BURGLRY,LARCENY,MVTHEFT,ARSON,population,lot_flag
216,250000,3.0,2.0,127.49,12125.0,2085.0,New Lebanon,Columbia County,4.0,12125.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
213,42000,3.0,2.0,3.79,12516.0,2085.0,Copake,Columbia County,5.0,12516.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
514,19500,3.0,2.0,0.31,12516.0,2085.0,Copake,Columbia County,5.0,12516.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
517,225000,2.0,1.0,0.06,12184.0,800.0,Valatie,Columbia County,7.0,12184.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
529,350000,3.0,2.0,18.7,12184.0,1102.0,Valatie,Columbia County,7.0,12184.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
530,14000,3.0,2.0,1.88,12125.0,2085.0,New Lebanon,Columbia County,4.0,12125.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
536,1395000,4.0,3.0,96.38,12513.0,2899.0,Claverack,Columbia County,2.0,12513.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
537,725000,3.0,4.0,5.38,12125.0,2599.0,New Lebanon,Columbia County,4.0,12125.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
538,1225000,4.0,3.0,22.04,12060.0,2508.0,East Chatham,Columbia County,7.0,12060.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
540,649000,3.0,2.0,0.79,12037.0,1512.0,Chatham,Columbia County,6.0,12037.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
542,1395000,4.0,3.0,96.0,12521.0,2899.0,Craryville,Columbia County,6.0,12521.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
519,495000,3.0,2.0,0.18,12516.0,1080.0,Copake,Columbia County,5.0,12516.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
591,99900,3.0,1.0,0.24,12125.0,1872.0,New Lebanon,Columbia County,4.0,12125.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
593,219000,3.0,2.0,8.58,12037.0,1352.0,Chatham,Columbia County,6.0,12037.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
175,450000,3.0,2.0,32.0,12503.0,2085.0,Ancramdale,Columbia County,5.0,12503.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
656,219999,2.0,1.0,0.17,12037.0,1030.0,Chatham,Columbia County,6.0,12037.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
657,1150000,4.0,4.0,18.9,12513.0,4230.0,Claverack,Columbia County,2.0,12513.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
658,750000,3.0,3.0,4.9,12516.0,1708.0,Copake,Columbia County,5.0,12516.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
659,1200000,4.0,4.0,30.0,12037.0,3344.0,Chatham,Columbia County,6.0,12037.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
662,345000,3.0,2.0,0.32,12037.0,1126.0,Chatham,Columbia County,6.0,12037.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
673,79900,3.0,2.0,1.48,12184.0,2085.0,Valatie,Columbia County,7.0,12184.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
647,2500000,3.0,2.0,61.54,12516.0,2085.0,Copake,Columbia County,5.0,12516.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
676,395000,3.0,2.0,69.82,12037.0,2085.0,Chatham,Columbia County,6.0,12037.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
127,1500000,3.0,2.0,116.34,12529.0,2085.0,Hillsdale,Columbia County,8.0,12529.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
126,450000,3.0,2.0,22.0,12529.0,2085.0,Hillsdale,Columbia County,8.0,12529.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
125,429474,3.0,2.0,33.31,12529.0,2085.0,Hillsdale,Columbia County,8.0,12529.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
122,203713,3.0,2.0,15.8,12529.0,2085.0,Hillsdale,Columbia County,8.0,12529.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
225,2100000,3.0,2.0,102.0,12513.0,2085.0,Claverack,Columbia County,2.0,12513.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
644,712000,3.0,2.0,4.02,12075.0,1762.0,Ghent,Columbia County,7.0,12075.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
601,549000,3.0,3.0,3.4,12037.0,2669.0,Chatham,Columbia County,6.0,12037.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
607,629000,3.0,3.0,1.5,12184.0,2126.0,Valatie,Columbia County,7.0,12184.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
609,625000,4.0,2.0,5.2,12516.0,2029.0,Copake,Columbia County,5.0,12516.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
611,1800000,2.0,1.0,358.0,12521.0,1675.0,Craryville,Columbia County,6.0,12521.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
612,370000,3.0,2.0,4.08,12060.0,2085.0,East Chatham,Columbia County,7.0,12060.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
613,370000,3.0,2.0,4.08,12029.0,2085.0,Canaan,Columbia County,6.0,12029.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
164,120000,3.0,2.0,22.74,12513.0,2085.0,Claverack,Columbia County,2.0,12513.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
643,712000,3.0,2.0,4.02,12075.0,1762.0,Ghent,Columbia County,7.0,12075.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
162,89000,3.0,2.0,0.4,12516.0,2085.0,Copake,Columbia County,5.0,12516.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
624,399950,4.0,2.0,0.79,12037.0,1410.0,Chatham,Columbia County,6.0,12037.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
626,1675000,4.0,4.0,54.8,12503.0,2400.0,Ancramdale,Columbia County,5.0,12503.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
151,140000,3.0,2.0,73.6,12517.0,2085.0,Copake Falls,Columbia County,3.0,12517.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
150,1895000,3.0,2.0,89.9,12513.0,2085.0,Claverack,Columbia County,2.0,12513.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
149,375000,3.0,2.0,23.0,12037.0,2085.0,Chatham,Columbia County,6.0,12037.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
619,389000,3.0,3.0,0.37,12184.0,1880.0,Valatie,Columbia County,7.0,12184.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
502,399000,3.0,2.0,3.79,12521.0,1560.0,Craryville,Columbia County,6.0,12521.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
226,1300000,3.0,2.0,127.0,12503.0,2085.0,Ancramdale,Columbia County,5.0,12503.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
341,1995000,3.0,2.0,98.3,12075.0,2085.0,Ghent,Columbia County,7.0,12075.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
338,325000,3.0,2.0,22.46,12184.0,2085.0,Valatie,Columbia County,7.0,12184.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
330,79900,3.0,2.0,5.59,12513.0,2085.0,Claverack,Columbia County,2.0,12513.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
428,340000,5.0,3.0,0.52,12521.0,2400.0,Craryville,Columbia County,6.0,12521.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
329,55000,3.0,2.0,7.0,12017.0,2085.0,Austerlitz,Columbia County,6.0,12017.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
328,530000,3.0,2.0,48.24,12503.0,2085.0,Ancramdale,Columbia County,5.0,12503.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
430,82500,3.0,2.0,2.75,12184.0,2085.0,Valatie,Columbia County,7.0,12184.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
431,495000,3.0,2.0,70.0,12503.0,2200.0,Ancramdale,Columbia County,5.0,12503.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
319,450000,2.0,1.0,0.38,12060.0,1200.0,East Chatham,Columbia County,7.0,12060.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
312,640000,5.0,4.0,7.08,12184.0,1968.0,Valatie,Columbia County,7.0,12184.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
